109,109,110,110,111,111,111,111,112,112,115,115,120,120,136,81,94,93,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,135,84,93,94,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,139,84,94,94,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,134,83,92,93,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,136,81,93,94,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,135,83,93,94,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,137,81,92,94,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,137,81,92,94,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,135,82,93,94,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,136,83,94,94,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,136,81,94,95,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,137,81,94,94,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,139,82,95,95,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,138,81,96,95,96,96,98,
109,109,110,110,111,111,111,111,112,112,115,115,120,120,138,83,97,96,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,133,84,93,90,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,137,85,97,99,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,147,94,93,96,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,122,89,97,97,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,124,89,96,99,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,122,89,97,100,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,122,90,96,100,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,122,88,96,100,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,122,84,95,98,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,122,88,96,98,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,135,64,97,98,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,135,63,95,96,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,133,62,95,95,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,123,88,95,95,96,96,98,
110,110,110,110,111,111,112,112,113,113,114,114,119,119,125,88,96,93,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,123,86,97,95,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,125,86,97,96,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,124,88,94,92,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,134,83,96,93,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,133,81,96,93,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,132,80,95,94,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,130,80,96,94,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,131,83,95,93,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,135,83,95,94,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,131,80,93,92,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,133,82,94,92,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,134,83,93,91,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,134,82,95,92,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,132,81,94,91,96,96,98,
109,109,110,110,111,111,112,112,113,113,114,114,119,119,133,85,95,90,96,96,98,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,128,89,88,90,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,137,83,89,91,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,137,82,88,90,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,142,81,89,92,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,141,81,89,92,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,139,77,90,92,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,143,79,88,92,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,147,84,88,91,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,143,79,88,93,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,145,83,90,91,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,145,84,92,91,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,139,84,93,91,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,145,83,92,90,96,96,99,
110,110,110,110,111,111,113,113,115,115,114,114,117,117,150,83,92,91,96,96,99,
110,110,110,110,111,111,113,113,115,115,116,116,123,123,143,83,99,97,96,96,99,
114,114,117,117,118,118,118,118,119,119,122,122,126,126,150,83,97,96,99,99,102,
114,114,117,117,118,118,118,118,119,119,122,122,126,126,142,86,95,98,99,99,102,
114,114,117,117,118,118,118,118,119,119,122,122,126,126,148,84,94,98,99,99,102,
114,114,117,117,118,118,118,118,119,119,122,122,126,126,143,86,94,96,99,99,102,
114,114,117,117,118,118,118,118,119,119,122,122,126,126,156,86,93,95,99,99,102,
122,122,121,121,122,122,124,124,124,124,127,127,132,132,150,86,104,105,105,105,109,
122,122,121,121,122,122,124,124,124,124,127,127,132,132,150,86,104,105,105,105,109,
122,122,121,121,122,122,124,124,124,124,127,127,132,132,150,86,104,105,105,105,109,
122,122,121,121,122,122,124,124,124,124,127,127,132,132,150,86,104,105,105,105,109,

